NCESSchoolID,StateSchoolID,NCESDistrictID,StateDistrictID,LowGrade,HighGrade,SchoolName,District,CountyName,StreetAddress,City,State,ZIP,ZIP4-digit,Phone,LocaleCode,Locale,Charter,Magnet,TitleISchool,Title1SchoolWide,Students,Teachers,StudentTeacherRatio,FreeLunch,ReducedLunch
530891001528,3977,5308910,21237,06,08,TOLEDO MIDDLE SCHOOL,TOLEDO SCHOOL DISTRICT,LEWIS COUNTY,PO BOX 668,TOLEDO,WA,98591,668.0,3608642395,42.0,Rural: Distant,No,,Yes,Yes,158.0,9.72,16.3,70.0,13.0
530456002119,4318,5304560,17407,06,08,TOLT MIDDLE SCHOOL,RIVERVIEW SCHOOL DISTRICT,KING COUNTY,3740 TOLT AVE,CARNATION,WA,98014,7537.0,4258444600,21.0,Suburb: Large,No,,Yes,No,732.0,37.0,19.8,111.0,25.0
530894001529,3176,5308940,24404,-1 PK,05,TONASKET ELEMENTARY SCHOOL,TONASKET SCHOOL DISTRICT,OKANOGAN COUNTY,35ES HIGHWAY 20,TONASKET,WA,98855,9601.0,5094864933,43.0,Rural: Remote,No,,Yes,Yes,543.0,33.71,16.1,340.0,48.0
530894001530,2679,5308940,24404,09,12,TONASKET HIGH SCHOOL,TONASKET SCHOOL DISTRICT,OKANOGAN COUNTY,35HS HIGHWAY 20,TONASKET,WA,98855,9601.0,5094862161,43.0,Rural: Remote,No,,Yes,Yes,311.0,21.45,14.5,152.0,31.0
530894001647,4196,5308940,24404,06,08,TONASKET MIDDLE SCHOOL,TONASKET SCHOOL DISTRICT,OKANOGAN COUNTY,35MS HIGHWAY 20,TONASKET,WA,98855,9601.0,5094862147,43.0,Rural: Remote,No,,Yes,Yes,244.0,14.13,17.3,147.0,23.0
530897001534,2900,5308970,39202,09,12,TOPPENISH HIGH SCHOOL,TOPPENISH SCHOOL DISTRICT,YAKIMA COUNTY,141 WARD ROAD,TOPPENISH,WA,98948,9100.0,5098653370,32.0,Town: Distant,No,,Yes,Yes,891.0,42.32,21.1,871.0,0.0
530897001535,2264,5308970,39202,06,08,TOPPENISH MIDDLE SCHOOL,TOPPENISH SCHOOL DISTRICT,YAKIMA COUNTY,104 GOLDENDALE AVENUE,TOPPENISH,WA,98948,1280.0,5098652730,32.0,Town: Distant,No,,Yes,Yes,855.0,41.0,20.9,843.0,0.0
530897002835,1831,5308970,39202,-1 PK,-1 PK,TOPPENISH PRE SCHOOL,TOPPENISH SCHOOL DISTRICT,YAKIMA COUNTY,407 S. JUNIPER ST,TOPPENISH,WA,98948,1194.0,5098654266,32.0,Town: Distant,No,,No,,52.0,6.0,8.7,45.0,0.0
530771001307,1579,5307710,17001,-1 PK,08,TOPS K-8 SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,2500 FRANKLIN AV E,SEATTLE,WA,98102,3264.0,2062523510,11.0,City: Large,No,,No,,502.0,29.4,17.1,133.0,27.0
530802002432,4383,5308020,31201,0 KG,06,TOTEM FALLS,SNOHOMISH SCHOOL DISTRICT,SNOHOMISH COUNTY,14211 SNOHOMISH-CASCADE DRIVE,SNOHOMISH,WA,98296,,3605634750,21.0,Suburb: Large,No,,No,,433.0,25.67,16.9,24.0,6.0
530486000735,2813,5304860,31025,06,09,TOTEM MIDDLE SCHOOL,MARYSVILLE SCHOOL DISTRICT,SNOHOMISH COUNTY,1605 7TH ST,MARYSVILLE,WA,98270,4672.0,3606530610,22.0,Suburb: Midsize,No,,Yes,Yes,574.0,33.28,17.2,219.0,65.0
530282000452,3431,5302820,17210,06,08,TOTEM MIDDLE SCHOOL,FEDERAL WAY SCHOOL DISTRICT,KING COUNTY,26630 40TH AVE S,KENT,WA,98031,7017.0,2539455100,13.0,City: Small,No,,Yes,Yes,634.0,38.86,16.3,422.0,69.0
530900001536,2160,5309000,36300,0 KG,12,TOUCHET ELEM & HIGH SCHOOL,TOUCHET SCHOOL DISTRICT,WALLA WALLA COUNTY,PO BOX 135,TOUCHET,WA,99360,135.0,5093942352,42.0,Rural: Distant,No,,Yes,Yes,238.0,19.61,12.1,96.0,32.0
530618003386,5259,5306180,34111,06,12,TOUCHSTONE,OLYMPIA SCHOOL DISTRICT,THURSTON COUNTY,2010 N PUGET ST,OLYMPIA,WA,98506,,3605966100,13.0,City: Small,No,,No,,5.0,1.0,5.0,,
530903002069,4264,5309030,8130,0 KG,06,TOUTLE LAKE ELEMENTARY,TOUTLE LAKE SCHOOL DISTRICT,COWLITZ COUNTY,5050 SPIRIT LAKE HWY,TOUTLE,WA,98649,9701.0,3602746142,42.0,Rural: Distant,No,,Yes,Yes,317.0,19.28,16.4,108.0,25.0
530903001538,2560,5309030,8130,07,12,TOUTLE LAKE HIGH SCHOOL,TOUTLE LAKE SCHOOL DISTRICT,COWLITZ COUNTY,5050 SPIRIT LAKE HWY,TOUTLE,WA,98649,9701.0,3602746132,42.0,Rural: Distant,No,,Yes,Yes,302.0,16.4,18.4,99.0,32.0
530141003396,5297,5301410,27400,05,12,TRANSITION DAY STUDENTS,CLOVER PARK SCHOOL DISTRICT,PIERCE COUNTY,10903 GRAVELLY LAKE DR SW,LAKEWOOD,WA,98499,,2535835174,13.0,City: Small,No,,No,,14.0,,,3.0,3.0
530228000315,2653,5302280,32361,-1 PK,08,TRENT SCHOOL,EAST VALLEY SCHOOL DISTRICT (SPOKANE),SPOKANE COUNTY,3303 N PINES RD,SPOKANE VALLEY,WA,99206,4612.0,5099242622,13.0,City: Small,No,,Yes,Yes,460.0,33.3,13.8,352.0,34.0
530228000316,3128,5302280,32361,-1 PK,08,TRENTWOOD SCHOOL,EAST VALLEY SCHOOL DISTRICT (SPOKANE),SPOKANE COUNTY,14701 E WELLESLEY AVE,SPOKANE VALLEY,WA,99216,1419.0,5099273215,13.0,City: Small,No,,Yes,Yes,483.0,30.06,16.1,266.0,57.0
530393002110,4118,5303930,3017,09,12,TRI-TECH SKILLS CENTER,KENNEWICK SCHOOL DISTRICT,BENTON COUNTY,5929 WEST METALINE AVENUE,KENNEWICK,WA,99336,1494.0,5097343600,13.0,City: Small,No,,,,0.0,19.0,,0.0,0.0
530666003100,1925,5306660,21301,09,12,TROJAN ALTERNATIVE SCHOOL,PE ELL SCHOOL DISTRICT,LEWIS COUNTY,P.O. BOX 368,PE ELL,WA,98572,368.0,3602913244,43.0,Rural: Remote,No,,,,0.0,,,0.0,0.0
530906002657,3062,5309060,20400,0 KG,04,TROUT LAKE ELEMENTARY,TROUT LAKE SCHOOL DISTRICT,KLICKITAT COUNTY,PO BOX 488,TROUT LAKE,WA,98650,488.0,5093952571,43.0,Rural: Remote,No,,Yes,No,86.0,8.82,9.8,0.0,0.0
530906001539,2676,5309060,20400,05,12,TROUT LAKE SCHOOL,TROUT LAKE SCHOOL DISTRICT,KLICKITAT COUNTY,PO BOX 488,TROUT LAKE,WA,98650,,5093952571,43.0,Rural: Remote,No,,Yes,No,134.0,7.92,16.9,0.0,0.0
530870001507,3448,5308700,27010,06,08,TRUMAN,TACOMA SCHOOL DISTRICT,PIERCE COUNTY,5801 N 35TH ST,TACOMA,WA,98407,,2535715600,12.0,City: Midsize,No,,Yes,Yes,758.0,37.6,20.2,367.0,65.0
530038003214,5131,5300380,6119,05,08,TUKES VALLEY MIDDLE SCHOOL,BATTLE GROUND SCHOOL DISTRICT,CLARK COUNTY,PO BOX 200,BATTLE GROUND,WA,98604,,3608855304,41.0,Rural: Fringe,No,,Yes,No,533.0,32.17,16.6,165.0,39.0
530038003228,5132,5300380,6119,-1 PK,04,TUKES VALLEY PRIMARY,BATTLE GROUND SCHOOL DISTRICT,CLARK COUNTY,PO BOX 200,BATTLE GROUND,WA,98642,,3608856200,41.0,Rural: Fringe,No,,Yes,No,645.0,42.46,15.2,192.0,54.0
530813001344,3488,5308130,17406,-1 PK,05,TUKWILA ELEMENTARY,TUKWILA SCHOOL DISTRICT,KING COUNTY,5939 S 149TH ST,TUKWILA,WA,98168,,2069017500,21.0,Suburb: Large,No,,Yes,Yes,549.0,33.5,16.4,329.0,81.0
530910001544,3362,5309100,34033,09,12,TUMWATER HIGH SCHOOL,TUMWATER SCHOOL DISTRICT,THURSTON COUNTY,700 ISRAEL ROAD,TUMWATER,WA,98501,5499.0,3607097600,13.0,City: Small,No,,No,,1177.0,54.39,21.6,247.0,39.0
530910002381,4373,5309100,34033,0 KG,06,TUMWATER HILL ELEMENTARY,TUMWATER SCHOOL DISTRICT,THURSTON COUNTY,3120 RIDGEVIEW ST SW,TUMWATER,WA,98512,6378.0,3607097300,13.0,City: Small,No,,Yes,No,458.0,28.98,15.8,121.0,24.0
530910001545,3612,5309100,34033,07,08,TUMWATER MIDDLE SCHOOL,TUMWATER SCHOOL DISTRICT,THURSTON COUNTY,6335 LITTLEROCK ROAD SW,TUMWATER,WA,98512,7331.0,3607097500,13.0,City: Small,No,,No,,453.0,24.35,18.6,118.0,21.0
530423000676,3441,5304230,17414,0 KG,06,TWAIN ELEMENTARY,LAKE WASHINGTON SCHOOL DISTRICT,KING COUNTY,9525 130TH AVE NE,KIRKLAND,WA,98033,5266.0,4259362730,21.0,Suburb: Large,No,,No,,618.0,39.92,15.5,108.0,14.0
530166000084,1605,5301660,29011,10,12,TWIN CEDARS HIGH SCHOOL,CONCRETE SCHOOL DISTRICT,SKAGIT COUNTY,45389 AIRPORT WAY,CONCRETE,WA,98237,9340.0,3608268071,42.0,Rural: Distant,No,,Yes,No,10.0,0.13,76.9,7.0,0.0
530834002367,4364,5308340,31401,0 KG,05,TWIN CITY ELEMENTARY,STANWOOD-CAMANO SCHOOL DISTRICT,SNOHOMISH COUNTY,26211 72ND AVE NW,STANWOOD,WA,98292,,3606296525,31.0,Town: Fringe,No,,Yes,Yes,329.0,16.3,20.2,107.0,24.0
530804003252,5135,5308040,17410,06,08,TWIN FALLS MIDDLE SCHOOL,SNOQUALMIE VALLEY SCHOOL DISTRICT,KING COUNTY,46910 S.E. MIDDLE FORK ROAD,NORTH BEND,WA,98045,,4258314150,41.0,Rural: Fringe,No,,Yes,No,743.0,37.2,20.0,85.0,21.0
530003003334,5208,5300030,14005,09,12,TWIN HARBORS A BRANCH OF NEW MARKET SKILLS CENTER,ABERDEEN SCHOOL DISTRICT,GRAYS HARBOR COUNTY,410 NORTH G STREET,ABERDEEN,WA,98520,,3605382044,33.0,Town: Remote,No,,,,0.0,,,0.0,0.0
530282000453,3628,5302820,17210,-1 PK,05,TWIN LAKES ELEMENTARY SCHOOL,FEDERAL WAY SCHOOL DISTRICT,KING COUNTY,4400 SW 320TH ST,FEDERAL WAY,WA,98023,2426.0,2539454200,21.0,Suburb: Large,No,,Yes,Yes,382.0,26.79,14.3,216.0,23.0
530732002925,3469,5307320,3400,09,12,TWIN RIVERS GROUP HOME,RICHLAND SCHOOL DISTRICT,BENTON COUNTY,605 MCMURRAY,RICHLAND,WA,99352,2239.0,5097347120,13.0,City: Small,No,,,,0.0,1.0,,0.0,0.0
530804002158,1502,5308040,17410,06,12,TWO RIVERS SCHOOL,SNOQUALMIE VALLEY SCHOOL DISTRICT,KING COUNTY,330 BALLARAT AVE N,NORTH BEND,WA,98045,9451.0,4258314200,31.0,Town: Fringe,No,,Yes,No,119.0,6.28,18.9,36.0,8.0
530039000094,3283,5300390,17405,06,08,TYEE MIDDLE SCHOOL,BELLEVUE SCHOOL DISTRICT,KING COUNTY,13630 S.E. ALLEN ROAD,BELLEVUE,WA,98006,1443.0,4254566800,12.0,City: Midsize,No,,No,,907.0,47.72,19.0,110.0,22.0
530141000270,3249,5301410,27400,-1 PK,05,TYEE PARK ELEMENTARY SCHOOL,CLOVER PARK SCHOOL DISTRICT,PIERCE COUNTY,11920 SEMINOLE RD SW,LAKEWOOD,WA,98499,4939.0,2535835380,13.0,City: Small,No,,Yes,Yes,395.0,30.94,12.8,351.0,13.0
530240002290,1558,5302400,31015,-1 PK,09,UNASSIGNED SPECIAL EDUCATION,EDMONDS SCHOOL DISTRICT,SNOHOMISH COUNTY,20420 68TH AVE W,LYNNWOOD,WA,98036,7600.0,4256707189,21.0,Suburb: Large,No,,No,,79.0,,,13.0,0.0
530915002382,2714,5309150,39002,-1 PK,08,UNION GAP SCHOOL,UNION GAP SCHOOL DISTRICT,YAKIMA COUNTY,3201 SOUTH 4TH STREET,UNION GAP,WA,98903,1894.0,5092483966,22.0,Suburb: Midsize,No,,Yes,Yes,630.0,38.17,16.5,493.0,45.0
530270003222,5111,5302700,6114,09,12,UNION HIGH SCHOOL,EVERGREEN SCHOOL DISTRICT (CLARK),CLARK COUNTY,6201 NW FRIBERG-STRUNK ST,CAMAS,WA,98607,,3606046250,12.0,City: Midsize,No,,No,,2123.0,90.19,23.5,468.0,155.0
530735001107,3786,5307350,6122,0 KG,06,UNION RIDGE ELEMENTARY,RIDGEFIELD SCHOOL DISTRICT,CLARK COUNTY,330 NORTH FIFTH AVENUE,RIDGEFIELD,WA,98642,9274.0,3607507600,31.0,Town: Fringe,No,,Yes,No,724.0,36.73,19.7,202.0,33.0
530111003059,5043,5301110,32356,-1 PK,-1 PK,UNIVERSITY CENTER,CENTRAL VALLEY SCHOOL DISTRICT,SPOKANE COUNTY,10212 E 9TH AVENUE,SPOKANE VALLEY,WA,99206,,5092285502,13.0,City: Small,No,,No,,90.0,7.83,11.5,0.0,0.0
530111000203,3064,5301110,32356,-1 PK,05,UNIVERSITY ELEMENTARY SCHOOL,CENTRAL VALLEY SCHOOL DISTRICT,SPOKANE COUNTY,1613 S. UNIVERSITY RD.,SPOKANE,WA,99206,5699.0,5092284650,13.0,City: Small,No,,Yes,Yes,281.0,23.32,12.0,138.0,23.0
530111000204,3415,5301110,32356,09,12,UNIVERSITY HIGH SCHOOL,CENTRAL VALLEY SCHOOL DISTRICT,SPOKANE COUNTY,12420 E. 32ND AVE.,SPOKANE VALLEY,WA,99216,3597.0,5092285240,13.0,City: Small,No,,Yes,No,1823.0,84.63,21.5,623.0,169.0
530918001553,2223,5309180,27083,-1 PK,04,UNIVERSITY PLACE PRIMARY,UNIVERSITY PLACE SCHOOL DISTRICT,PIERCE COUNTY,2708 W GRANDVIEW DR,UNIVERSITY PLA,WA,98466,2619.0,2535665620,21.0,Suburb: Large,No,,Yes,Yes,527.0,38.63,13.6,202.0,52.0
530918002838,1790,5309180,27083,-1 PK,12,UNIVERSITY PLACE SPECIAL EDUC,UNIVERSITY PLACE SCHOOL DISTRICT,PIERCE COUNTY,3717 GRANDVIEW DRIVE W,UNIVERSITY PLA,WA,98466,,2535665600,21.0,Suburb: Large,No,,Yes,Yes,22.0,,,10.0,0.0
530834002824,4551,5308340,31401,0 KG,05,UTSALADY ELEMENTARY,STANWOOD-CAMANO SCHOOL DISTRICT,ISLAND COUNTY,608 ARROWHEAD RD,CAMANO ISLAND,WA,98282,,3606291260,41.0,Rural: Fringe,No,,No,,280.0,18.95,14.8,69.0,12.0
530032003397,5954,5300320,17904,11,12,UW EARLY ENTRANCE PROGRAM,UNIVERSITY OF WASHINGTON (17904),KING COUNTY,3935 15TH AVE,SEATTLE,WA,98195,1.0,2065432100,11.0,City: Large,No,,,,0.0,,,0.0,0.0
530096000170,2787,5300960,4222,-1 PK,04,VALE ELEMENTARY SCHOOL,CASHMERE SCHOOL DISTRICT,CHELAN COUNTY,101 PIONEER AVENUE,CASHMERE,WA,98815,1225.0,5097822211,31.0,Town: Fringe,No,,Yes,Yes,596.0,38.4,15.5,261.0,54.0
530282000454,3582,5302820,17210,-1 PK,05,VALHALLA ELEMENTARY SCHOOL,FEDERAL WAY SCHOOL DISTRICT,KING COUNTY,27847 42ND AV S,AUBURN,WA,98001,1120.0,2539454300,21.0,Suburb: Large,No,,Yes,Yes,603.0,38.45,15.7,366.0,65.0
530966002550,1742,5309660,4246,0 KG,12,VALLEY ACADEMY OF LEARNING,WENATCHEE SCHOOL DISTRICT,CHELAN COUNTY,1911 N WENATCHEE AVE,WENATCHEE,WA,98801,,5096626417,13.0,City: Small,No,,No,,195.0,4.03,48.4,21.0,5.0
530924003475,5357,5309240,33070,-1 PK,-1 PK,VALLEY EARLY LEARNING CENTER,VALLEY SCHOOL DISTRICT,STEVENS COUNTY,3030 HUFFMAN ROAD,VALLEY,WA,99181,,3607256000,43.0,Rural: Remote,No,,No,,5.0,,,,
530924001555,2405,5309240,33070,0 KG,08,VALLEY SCHOOL,VALLEY SCHOOL DISTRICT,STEVENS COUNTY,3034 HUFFMAN ROAD,VALLEY,WA,99181,157.0,5099372413,43.0,Rural: Remote,No,,Yes,Yes,191.0,15.52,12.3,128.0,32.0
530354003220,5119,5303540,17401,-1 PK,-1 PK,VALLEY VIEW EARLY CHILDHOOD CENTER,HIGHLINE SCHOOL DISTRICT,KING COUNTY,17622 46TH AVE S,SEATAC,WA,98188,4117.0,2066315100,21.0,Suburb: Large,No,,No,,169.0,5.0,33.8,25.0,3.0
530897003027,4588,5308970,39202,0 KG,05,VALLEY VIEW ELEMENTARY,TOPPENISH SCHOOL DISTRICT,YAKIMA COUNTY,515 ZILLAH AVE,TOPPENISH,WA,98948,1485.0,5098658240,32.0,Town: Distant,No,,Yes,Yes,378.0,23.49,16.1,345.0,0.0
530246000688,4411,5302460,19401,0 KG,05,VALLEY VIEW ELEMENTARY SCHOOL,ELLENSBURG SCHOOL DISTRICT,KITTITAS COUNTY,1508 E 3RD,ELLENSBURG,WA,98936,,5099257316,32.0,Town: Distant,No,,Yes,Yes,471.0,28.43,16.6,154.0,47.0
530802001790,4145,5308020,31201,07,08,VALLEY VIEW MIDDLE SCHOOL,SNOHOMISH SCHOOL DISTRICT,SNOHOMISH COUNTY,14308 BROADWAY AVENUE SE,SNOHOMISH,WA,98296,7005.0,3605634225,21.0,Suburb: Large,No,,No,,736.0,30.4,24.2,85.0,21.0
530771001255,2120,5307710,17001,0 KG,05,VAN ASSELT ELEMENTARY SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,8311 BEACON AV S,SEATTLE,WA,98108,3915.0,2062527500,11.0,City: Large,No,,Yes,Yes,523.0,37.71,13.9,328.0,75.0
530927003151,4524,5309270,6037,06,12,VANCOUVER ALTERNATIVE PROGRAMS,VANCOUVER SCHOOL DISTRICT,CLARK COUNTY,PO BOX 8937,VANCOUVER,WA,98668,8937.0,3603134990,12.0,City: Midsize,No,,No,,26.0,1.4,18.6,11.0,3.0
530927003383,5258,5309270,6037,09,12,VANCOUVER CONTRACTED PROGRAMS,VANCOUVER SCHOOL DISTRICT,CLARK COUNTY,PO BOX 8937,VANCOUVER,WA,98668,8937.0,3603131330,12.0,City: Midsize,No,,No,,23.0,,,16.0,0.0
530927002943,3556,5309270,6037,0 KG,12,VANCOUVER HOME CONNECTION,VANCOUVER SCHOOL DISTRICT,CLARK COUNTY,PO BOX 8937,VANCOUVER,WA,98668,8937.0,3603134990,12.0,City: Midsize,No,,Yes,No,269.0,12.93,20.8,109.0,14.0
530927003415,5271,5309270,6037,06,12,VANCOUVER ITECH PREPARATORY,VANCOUVER SCHOOL DISTRICT,CLARK COUNTY,PO BOX 8937,VANCOUVER,WA,98668,8937.0,3603135200,21.0,Suburb: Large,No,,Yes,No,339.0,18.93,17.9,76.0,24.0
530927002508,1689,5309270,6037,06,12,VANCOUVER SCHOOL OF ARTS AND ACADEMICS,VANCOUVER SCHOOL DISTRICT,CLARK COUNTY,3101 MAIN ST,VANCOUVER,WA,98663,2751.0,3603134600,12.0,City: Midsize,No,,No,,589.0,26.96,21.8,103.0,34.0
530927003246,5149,5309270,6037,0 KG,12,VANCOUVER VIRTUAL LEARNING ACADEMY,VANCOUVER SCHOOL DISTRICT,CLARK COUNTY,PO BOX 8937,VANCOUVER,WA,98668,8937.0,3603134990,12.0,City: Midsize,No,,No,,154.0,4.88,31.6,75.0,7.0
530930001591,2419,5309300,17402,08,12,VASHON ISLAND HIGH SCHOOL,VASHON ISLAND SCHOOL DISTRICT,KING COUNTY,9600 SW 204TH ST,VASHON,WA,98070,6026.0,2064639171,41.0,Rural: Fringe,No,,No,,576.0,26.83,21.5,92.0,24.0
530669000988,3056,5306690,27401,-1 PK,05,VAUGHN ELEMENTARY SCHOOL,PENINSULA SCHOOL DISTRICT,PIERCE COUNTY,17521 HALL ROAD KPN,VAUGHN,WA,98394,9611.0,2535304700,41.0,Rural: Fringe,No,,Yes,Yes,367.0,27.05,13.6,126.0,36.0
530861001886,4166,5308610,27320,0 KG,06,VICTOR FALLS ELEMENTARY,SUMNER SCHOOL DISTRICT,PIERCE COUNTY,11401 188TH AVE. CT. E,BONNEY LAKE,WA,98391,7326.0,2538914700,21.0,Suburb: Large,No,,No,,601.0,36.83,16.3,126.0,27.0
530267000410,3002,5302670,31002,-1 PK,05,VIEW RIDGE ELEMENTARY,EVERETT SCHOOL DISTRICT,SNOHOMISH COUNTY,202 ALDER ST.,EVERETT,WA,98203,3235.0,4253855400,12.0,City: Midsize,No,,Yes,No,579.0,33.29,17.4,191.0,45.0
530066000146,2853,5300660,18100,0 KG,05,VIEW RIDGE ELEMENTARY SCHOOL,BREMERTON SCHOOL DISTRICT,KITSAP COUNTY,3250 SPRUCE AVENUE,BREMERTON,WA,98310,3554.0,3604734500,13.0,City: Small,No,,Yes,Yes,465.0,33.76,13.8,280.0,32.0
530771001256,2667,5307710,17001,-1 PK,05,VIEW RIDGE ELEMENTARY SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,7047 50 AV NE,SEATTLE,WA,98115,6127.0,2062525600,11.0,City: Large,No,,No,,584.0,38.25,15.3,29.0,6.0
530735001108,3891,5307350,6122,07,08,VIEW RIDGE MIDDLE SCHOOL,RIDGEFIELD SCHOOL DISTRICT,CLARK COUNTY,510 PIONEER STREET,RIDGEFIELD,WA,98642,8571.0,3606191400,31.0,Town: Fringe,No,,Yes,No,365.0,15.65,23.3,92.0,19.0
530771003356,2977,5307710,17001,-1 PK,05,VIEWLANDS ELEMENTARY SCHOOL,SEATTLE PUBLIC SCHOOLS,KING COUNTY,10525 3 AV NW,SEATTLE,WA,98177,4809.0,2062524400,11.0,City: Large,No,,Yes,Yes,363.0,27.92,13.0,147.0,30.0
530576001626,4461,5305760,18400,0 KG,06,VINLAND ELEMENTARY,NORTH KITSAP SCHOOL DISTRICT,KITSAP COUNTY,22104 RHODODENDRON LN NW,POULSBO,WA,98370,9406.0,3603963600,22.0,Suburb: Midsize,No,,No,,603.0,37.89,15.9,131.0,69.0
530657002951,5020,5306570,11001,0 KG,05,VIRGIE ROBINSON ELEMENTARY,PASCO SCHOOL DISTRICT,FRANKLIN COUNTY,125 S. WEHE AVE,PASCO,WA,99301,,5095436086,22.0,Suburb: Midsize,No,,Yes,Yes,878.0,51.99,16.9,761.0,71.0
530042002774,1799,5300420,37501,06,12,VISIONS (SEAMAR YOUTH CENTER),BELLINGHAM SCHOOL DISTRICT,WHATCOM COUNTY,1306 DUPONT ST,BELLINGHAM,WA,98225,3118.0,3606762787,13.0,City: Small,No,,No,,26.0,,,11.0,0.0
530393000609,3369,5303930,3017,0 KG,05,VISTA ELEMENTARY SCHOOL,KENNEWICK SCHOOL DISTRICT,BENTON COUNTY,1701 NORTH YOUNG STREET,KENNEWICK,WA,99336,1199.0,5097343590,13.0,City: Small,No,,Yes,Yes,553.0,34.16,16.2,373.0,47.0
530687003376,5257,5306870,36402,0 KG,06,VISTA HERMOSA ELEMENTARY,PRESCOTT SCHOOL DISTRICT,WALLA WALLA COUNTY,1111 FISHHOOK PARK RD,PRESCOTT,WA,99348,,5097492138,42.0,Rural: Distant,No,,Yes,Yes,93.0,,,90.0,0.0
530285000463,3762,5302850,37502,06,08,VISTA MIDDLE SCHOOL,FERNDALE SCHOOL DISTRICT,WHATCOM COUNTY,P.O. BOX 1328,FERNDALE,WA,98248,1328.0,3603839370,22.0,Suburb: Midsize,No,,Yes,Yes,571.0,28.6,20.0,241.0,47.0
530462002605,4517,5304620,37504,0 KG,05,VOSSBECK ELEMENTARY SCHOOL,LYNDEN SCHOOL DISTRICT,WHATCOM COUNTY,1301 BRIDGEVIEW DR,LYNDEN,WA,98264,9355.0,3603540488,31.0,Town: Fringe,No,,Yes,Yes,429.0,25.2,17.0,133.0,39.0
530669002266,4307,5306690,27401,0 KG,05,VOYAGER ELEMENTARY,PENINSULA SCHOOL DISTRICT,PIERCE COUNTY,5615 KOPACHUCK DR NW,GIG HARBOR,WA,98335,5954.0,2535304800,21.0,Suburb: Large,No,,No,,468.0,27.15,17.2,62.0,18.0
530543000719,4425,5305430,31006,06,08,VOYAGER MIDDLE SCHOOL,MUKILTEO SCHOOL DISTRICT,SNOHOMISH COUNTY,11711 4TH AVE W,EVERETT,WA,98204,4984.0,4253665300,21.0,Suburb: Large,No,,Yes,Yes,828.0,40.6,20.4,484.0,104.0
530117000217,2799,5301170,21302,09,12,W F WEST HIGH SCHOOL,CHEHALIS SCHOOL DISTRICT,LEWIS COUNTY,342 SW 16TH STREET,CHEHALIS,WA,98532,3809.0,3608077235,32.0,Town: Distant,No,,Yes,Yes,972.0,44.2,22.0,348.0,64.0
530042003225,5125,5300420,37501,-1 PK,05,WADE KING ELEMENTARY SCHOOL,BELLINGHAM SCHOOL DISTRICT,WHATCOM COUNTY,2155 YEW STREET RD,BELLINGHAM,WA,98229,8812.0,3606766424,22.0,Suburb: Midsize,No,,No,,452.0,30.6,14.8,73.0,9.0
530648003393,5285,5306480,1147,0 KG,05,WAHITIS ELEMENTARY SCHOOL,OTHELLO SCHOOL DISTRICT,ADAMS COUNTY,905 SOUTH 14TH AVENUE,OTHELLO,WA,99344,,5094882659,41.0,Rural: Fringe,No,,Yes,Yes,480.0,32.2,14.9,330.0,56.0
530933001594,3467,5309330,35200,09,12,WAHKIAKUM HIGH SCHOOL,WAHKIAKUM SCHOOL DISTRICT,WAHKIAKUM COUNTY,PO BOX 398,CATHLAMET,WA,98612,398.0,3607953271,42.0,Rural: Distant,No,,Yes,Yes,155.0,7.64,20.3,66.0,3.0
530936002070,4254,5309360,13073,09,12,WAHLUKE HIGH SCHOOL,WAHLUKE SCHOOL DISTRICT,GRANT COUNTY,P.O. BOX 907,MATTAWA,WA,99349,952.0,5099324477,41.0,Rural: Fringe,No,,Yes,Yes,557.0,32.62,17.1,533.0,0.0
530936003264,5144,5309360,13073,06,08,WAHLUKE JUNIOR HIGH,WAHLUKE SCHOOL DISTRICT,GRANT COUNTY,PO BOX 907,MATTAWA,WA,99349,907.0,5099324455,41.0,Rural: Fringe,No,,Yes,Yes,470.0,29.0,16.2,454.0,0.0
530939001596,2712,5309390,36401,0 KG,06,WAITSBURG ELEMENTARY SCHOOL,WAITSBURG SCHOOL DISTRICT,WALLA WALLA COUNTY,P O BOX 217,WAITSBURG,WA,99361,217.0,5093376461,42.0,Rural: Distant,No,,Yes,Yes,125.0,7.84,15.9,48.0,21.0
530939001597,2386,5309390,36401,09,12,WAITSBURG HIGH SCHOOL,WAITSBURG SCHOOL DISTRICT,WALLA WALLA COUNTY,P O BOX 217,WAITSBURG,WA,99361,217.0,5093376351,42.0,Rural: Distant,No,,No,,105.0,8.2,12.8,16.0,15.0
530630000946,3808,5306300,28137,0 KG,12,WALDRON ISLAND SCHOOL,ORCAS ISLAND SCHOOL DISTRICT,SAN JUAN COUNTY,1 SCHOOL ROAD,WALDRON ISLAND,WA,98297,9999.0,2063762286,42.0,Rural: Distant,No,,No,,6.0,3.05,2.0,,
530696001023,3972,5306960,27003,08,12,WALKER HIGH SCHOOL,PUYALLUP SCHOOL DISTRICT,PIERCE COUNTY,5715 MILWAUKEE AVE E,PUYALLUP,WA,98372,2757.0,2538418781,21.0,Suburb: Large,No,,Yes,Yes,137.0,8.9,15.4,64.0,11.0
